,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
SEMA4B,1.6747882e-10,3.6181186e-10,0.0015091565,9.8726506e-11,3.2269273e-10,1.2430405e-10,3.8180925e-10,1.8024285e-10
SPDYE16,7.761562e-06,1.1058248e-08,3.1412812e-05,2.2918499e-07,1.5131647e-08,2.9185174e-05,1.2003087e-08,1.2815214e-09
ANKS1B,1.7922035e-05,1.8398142e-08,5.2496447e-09,5.2204164e-06,5.991056e-08,0.00018136554,2.3557945e-08,5.956893e-05
NELFA,3.9810166e-06,4.4043902e-10,3.4695632e-10,1.666408e-10,3.800379e-10,0.00027118885,4.595057e-10,2.2619336e-10
SLC24A3,4.8715287e-05,3.960124e-09,1.4692802e-05,1.1194389e-05,4.846893e-09,2.6538968e-10,4.0106887e-09,9.189248e-05
FLRT2,1.043082e-10,3.2490433e-10,1.898591e-10,6.9173486e-11,2.919983e-10,0.0037207853,3.3146486e-10,1.5136598e-10
RPS27L,6.192729e-11,1.4188443e-10,9.8705794e-11,0.0020247817,1.2699629e-10,5.462042e-11,1.4603305e-10,7.556237e-11
ANO9,1.3087067e-07,3.483098e-09,3.3396154e-05,1.0659826e-06,2.830826e-09,2.5008378e-06,4.107969e-09,5.12822e-10
FAF1,0.00052723434,1.6820207e-09,5.7957575e-05,5.903468e-10,0.0026535825,0.00044777794,1.8307191e-09,7.1176287e-10
FAM43A,4.110946e-06,1.8800372e-09,4.688941e-10,2.772468e-10,1.586236e-09,2.0179428e-10,1.897191e-09,7.7907556e-05
HSF1,9.82876e-11,0.0013265002,1.4660431e-10,4.7670406e-11,1.7956445e-10,7.808122e-11,2.0949852e-10,1.1005779e-10
PURA,3.5992405e-09,3.5649056e-05,5.213419e-05,1.0434298e-05,4.7687332e-05,0.0001834679,3.6651436e-05,5.291838e-05
INPP5J,1.0536011e-07,2.0898858e-09,1.9266183e-06,1.2982635e-07,1.4386234e-09,4.471894e-06,2.2184894e-09,4.1450612e-10
LRRC37B,7.8666766e-05,8.448513e-09,9.61558e-06,3.086306e-06,6.1064664e-09,2.9671672e-05,8.439912e-09,3.8235526e-09
DDX51,8.9000287e-07,5.8960645e-06,1.4898995e-05,1.8714554e-06,2.629992e-06,1.0707963e-05,7.5149055e-06,2.8227187e-06
IFITM2,5.99227e-11,1.3679603e-10,9.504292e-11,0.0017672136,1.2239884e-10,5.2267e-11,1.4093987e-10,7.290919e-11
TNFAIP2,6.317074e-11,1.4477561e-10,1.0211798e-10,3.360692e-11,1.2949612e-10,5.512993e-11,0.0011384239,7.712593e-11
ZNF445,2.7013892e-05,2.4961961e-08,7.056843e-09,1.782388e-06,1.6584382e-08,1.878627e-05,2.271807e-08,4.893639e-06
RAB11B,6.4141796e-11,1.4431492e-10,0.0016321748,3.3668127e-11,1.2885674e-10,5.592936e-11,1.4865108e-10,7.6840485e-11
PRMT3,0.00010912658,6.3758835e-06,7.687107e-05,2.0576816e-05,4.1644535e-06,6.311974e-05,4.974743e-06,2.7449626e-06
PRPF39,3.4448158e-10,2.7575325e-10,1.8627143e-10,8.43313e-11,2.4155802e-10,0.00045976313,2.8669753e-10,1.466678e-10
PPIL6,9.790017e-10,5.7381965e-07,2.4616516e-05,3.0115243e-06,2.96278e-06,5.6714205e-05,1.8757697e-07,2.737552e-09
ZNF74,2.28792e-06,1.814766e-08,4.947033e-06,7.0644523e-07,5.936298e-08,2.5828572e-06,1.4235788e-08,4.9220116e-08
KIAA0825,3.8999555e-05,8.151198e-05,2.1983928e-09,4.3036744e-05,0.0001477463,0.00059861166,5.073943e-05,2.9136854e-06
UBALD2,8.798823e-11,1.7330941e-10,1.2556653e-10,4.2018868e-11,0.0022886307,6.3429234e-11,1.7915222e-10,9.091262e-11
CDNF,2.2602346e-06,1.0831999e-08,4.8286947e-06,3.145919e-07,6.5354073e-09,8.946284e-06,1.1690535e-08,2.6698304e-09
ZBTB37,3.0337624e-05,5.20837e-07,6.142832e-09,2.8262796e-06,3.002106e-07,2.1534272e-05,2.5628841e-08,1.2034137e-06
CCDC137,3.5374367e-05,1.725355e-08,2.6810443e-05,3.888018e-06,1.4323133e-08,1.8353196e-06,2.0881775e-08,4.579861e-09
ARL15,0.0018897562,4.2657904e-09,1.1176287e-09,3.9803402e-10,2.4987765e-09,0.00029030014,5.2609814e-09,0.0016797063
CDK10,7.9809515e-06,8.0482046e-08,1.7719709e-05,1.4937044e-06,3.268695e-08,7.1500135e-06,1.5874726e-07,8.600849e-08
TMEM105,3.0082462e-10,2.8111011e-09,1.2700071e-05,1.6131885e-07,3.3342242e-09,2.0493962e-10,2.8063438e-09,5.701694e-10
TCN2,1.587892e-05,7.9448075e-09,8.4764537e-07,1.2882659e-09,4.0417825e-09,3.2313063e-10,1.05286535e-08,9.02953e-06
GAS2L1,6.193925e-10,1.6323047e-06,7.063321e-07,4.321278e-10,2.519354e-06,4.435266e-06,6.2509855e-07,1.1994066e-05
ATP6V0A2,6.286725e-05,1.8077479e-06,2.9614652e-05,3.5113692e-06,5.049384e-08,8.677968e-06,8.928222e-06,1.6079033e-05
PARK2,0.00022376975,1.2804032e-08,1.4374202e-08,2.8138773e-05,9.032281e-09,0.00065897417,1.5497756e-08,0.00026619682
HGS,6.2972724e-11,0.000544888,1.0055607e-10,3.327969e-11,1.2801966e-10,5.5551723e-11,1.4759811e-10,7.6188576e-11
SP140L,9.616199e-05,2.738278e-09,2.1108075e-05,4.568761e-06,2.178952e-09,1.7767138e-07,3.0639487e-09,8.5923796e-10
TARSL2,0.00015718455,1.9947572e-09,1.8295532e-09,1.0924868e-05,1.6983198e-09,9.0462945e-06,2.0593303e-09,9.956808e-10
SMYD3,0.0018854592,8.190423e-09,0.0011602464,5.144506e-05,8.994322e-09,0.00027699603,9.439516e-09,4.9859714e-06
METTL7A,7.434663e-11,1.6943459e-10,1.1627946e-10,3.9200344e-11,0.0030314517,7.531474e-11,1.7443398e-10,8.876734e-11
IFNLR1,2.398078e-05,1.6641631e-09,1.2646728e-06,8.12651e-10,1.2776653e-09,9.912664e-05,1.831477e-09,3.667533e-10
FAM174B,1.7752234e-05,1.9524443e-05,9.9196994e-05,1.8978642e-05,2.8399239e-08,0.00022313897,2.3254985e-05,4.9322392e-05
C19orf68,8.778947e-06,5.191692e-09,3.5806897e-06,8.2488145e-07,3.8819876e-09,7.04932e-06,4.6616826e-09,1.3311082e-09
KPNA7,2.0463582e-09,3.675925e-05,5.0934665e-05,1.552673e-05,3.736402e-05,8.235205e-06,4.160986e-05,3.7041587e-05
GPRIN3,0.00016879287,1.0929743e-09,5.650928e-10,2.6748228e-07,8.420003e-10,4.2585369e-10,1.1153266e-09,3.611176e-10
PARPBP,3.059569e-05,8.880584e-06,2.4431985e-05,1.159445e-06,7.874524e-06,7.284675e-08,7.366954e-06,2.0580867e-06
STAC3,9.6228905e-06,1.7335341e-06,1.4858747e-06,4.1779725e-07,1.1790983e-06,8.692504e-06,1.1121673e-06,1.9334956e-09
ROR1,3.2393038e-10,7.212186e-09,0.00014255474,8.4138555e-06,7.529618e-08,0.00053023687,6.1334657e-09,5.5666862e-09
SDHAP1,1.7831015e-05,4.123031e-06,0.00017637509,5.4088514e-06,4.7981684e-06,3.8897517e-05,9.595847e-06,1.2828696e-08
RP11-504P24.3,2.2683064e-06,4.6193705e-07,1.0884392e-05,5.8027587e-07,1.4772733e-07,1.2272474e-06,3.646891e-07,5.162532e-09
FAAP100,3.4504796e-05,1.0008747e-06,9.2026573e-07,7.6143083e-06,1.1995272e-06,1.3229204e-05,6.485928e-07,8.288468e-06
SV2B,1.06688144e-10,2.883411e-10,1.7675798e-10,6.082677e-11,2.581692e-10,0.00044881427,2.9506014e-10,1.5250749e-10
PRKG1,3.7457082e-10,4.8732565e-09,3.3863447e-08,1.8509111e-09,9.04064e-09,0.00047294685,4.6279114e-09,0.0028354062
NR2F2,6.867918e-11,1.6066821e-10,1.12524275e-10,3.795285e-11,1.4422714e-10,0.00027818256,1.6577376e-10,8.832923e-11
TLCD2,4.2953027e-10,1.2454459e-08,3.2368724e-05,1.0996117e-08,2.8691503e-08,4.635489e-10,2.5262274e-08,6.2021245e-06
LSAMP,6.785202e-10,4.6045963e-09,0.002545018,5.9253965e-05,7.484197e-09,2.2264238e-10,4.946856e-09,0.0003025919
AHNAK2,1.7589498e-10,6.799349e-10,6.110213e-05,2.0715021e-10,6.586498e-10,1.04900366e-10,7.3576567e-10,3.044751e-10
OLFML2A,4.537893e-07,9.154033e-09,9.0227714e-10,5.297571e-10,6.3638943e-09,1.0695042e-09,5.656161e-09,5.027639e-05
SP1,1.6920394e-05,1.456873e-09,2.5597272e-05,2.2282431e-09,1.2501695e-09,0.00024259996,1.5728536e-09,1.0102481e-09
PCGF3,7.590084e-10,5.9275795e-10,4.4008214e-10,1.5188886e-10,5.154383e-10,1.2652946e-09,0.002121082,3.0382538e-10
LMLN,1.1801073e-06,1.07325306e-07,2.8986624e-05,2.2029947e-06,1.2602183e-06,3.0520212e-05,5.8928098e-08,4.357308e-09
P4HB,6.6398505e-11,1.4943483e-10,1.06361836e-10,3.489571e-11,0.005325559,5.7355364e-11,1.5392335e-10,7.9305826e-11
PSMD13,7.760136e-11,1.5951065e-10,0.001205558,3.8291172e-11,1.4208186e-10,5.9884306e-11,1.6445044e-10,8.517577e-11
PBX1,1.5104211e-10,5.0967724e-10,3.3134726e-10,1.209281e-10,4.6215756e-10,0.003441482,5.196583e-10,2.9217265e-10
ZFP36L1,7.198093e-11,1.639281e-10,1.1448217e-10,3.8696824e-11,0.008148579,6.4101065e-11,1.6908204e-10,8.738246e-11
UBE2L3,0.00041660902,2.7153728e-09,3.0963188e-09,1.041343e-09,2.571741e-09,9.1558315e-05,2.7934042e-09,1.505561e-09
BRWD1,8.354738e-05,0.0026814688,5.6300997e-10,1.9908716e-10,5.817311e-10,1.8473738e-05,7.261958e-10,3.1370792e-10
PMEL,3.309538e-06,4.1147567e-07,6.8467207e-06,9.887831e-07,1.437599e-07,9.400828e-06,1.6072157e-06,1.5185774e-06
EP400NL,2.9410965e-05,2.1616419e-08,5.723836e-06,2.6097491e-06,1.413813e-08,6.820951e-06,2.8831995e-08,9.767255e-06
MYBL1,8.107379e-05,3.321053e-10,1.9359857e-10,1.4249844e-10,2.8124886e-10,9.5029144e-11,3.4527883e-10,1.5862989e-10
SMG1P4,9.993606e-06,7.7172297e-07,2.5307609e-06,1.266086e-06,2.3671032e-07,2.9304865e-06,1.9342583e-06,1.3653552e-06
C16orf52,0.00014025313,1.4990773e-08,0.00010465966,8.65561e-06,1.11567395e-08,0.00023128926,7.534532e-08,0.00012545093
DRG1,3.290862e-06,3.298327e-10,2.1055768e-10,1.1162156e-10,2.849916e-10,0.0004589855,3.4257097e-10,1.7936351e-10
ANKFY1,0.00028143162,6.173795e-09,1.47589335e-05,1.2944736e-08,5.8726886e-09,6.2439496e-05,6.471834e-09,7.369273e-06
YTHDF3,6.941305e-05,6.1590194e-10,4.251363e-10,2.9931704e-10,5.267646e-10,0.00035460648,6.504252e-10,4.0401002e-10
ADARB2,4.921848e-06,2.5583956e-08,7.520182e-06,6.074735e-07,5.893776e-08,8.812533e-06,2.0186645e-08,2.1489528e-05
NRG3,1.6688317e-10,5.373457e-10,0.0019887516,1.1875528e-10,4.8888943e-10,1.5642873e-10,5.8074334e-10,2.2706478e-10
SRL,1.2768852e-06,3.5922877e-08,7.516242e-09,3.0295369e-06,2.6843379e-08,4.157386e-06,3.9868713e-08,3.9799746e-05
CXorf38,2.7687653e-05,7.558829e-08,3.025952e-05,4.3891196e-06,5.600727e-08,1.0461868e-09,7.8758454e-08,1.968857e-09
MORF4L1,1.15612464e-10,0.0030657684,1.5001683e-10,5.1879945e-11,1.8841431e-10,8.407401e-11,2.19874e-10,1.1271266e-10
WDR53,1.9564273e-05,2.7163338e-07,1.0659129e-05,1.209678e-06,7.165898e-08,5.8529436e-06,4.643123e-07,7.372861e-09
PIGP,0.00045267207,1.471001e-10,1.03116765e-10,3.419806e-11,1.3150979e-10,5.7844698e-11,1.5140987e-10,7.801944e-11
IKZF1,0.00049599726,2.2116524e-10,1.3664686e-10,7.5551565e-11,1.9120554e-10,6.4943446e-11,2.2981016e-10,1.1151282e-10
BCAP31,6.360563e-11,1.4370322e-10,1.0047325e-10,3.344565e-11,0.0037018652,5.5198426e-11,1.4797187e-10,7.649538e-11
ARL17A,2.1547028e-05,4.1742144e-08,1.5353121e-06,2.240106e-06,2.8700258e-08,2.8579769e-05,2.5962818e-08,2.3232105e-09
GNB1L,7.86545e-06,9.0762416e-07,3.2218864e-05,8.709768e-09,1.132876e-06,2.83935e-06,2.6009088e-06,9.175415e-08
DNAH14,4.2652432e-10,1.6212406e-09,0.00018378628,5.217788e-10,1.4959831e-09,0.0004914067,1.7029876e-09,6.2790095e-10
NPIPB4,0.00016577331,8.112623e-09,1.4270552e-05,5.840699e-06,5.8612852e-09,1.3523566e-05,1.0135857e-08,8.902244e-07
TRIM69,2.2341077e-05,2.9942072e-08,1.2294303e-05,1.964552e-06,2.059834e-08,2.8322588e-06,3.6208633e-08,2.2397522e-09
LAMP1,6.415978e-11,1.4472673e-10,1.0091826e-10,0.00063040823,1.2910695e-10,5.6159823e-11,1.4909689e-10,7.6900306e-11
SETD4,4.5927995e-05,7.2283647e-06,1.1897528e-05,5.7809766e-06,9.19745e-06,5.5016917e-05,7.833482e-07,1.5719945e-05
PTCH1,1.1947994e-06,5.615421e-09,1.4983847e-09,1.68323e-06,5.565189e-09,5.0124676e-05,4.901231e-09,4.209423e-09
RTN4RL1,1.2612655e-06,5.262286e-09,1.2924967e-09,6.3107064e-10,4.172119e-09,6.0958897e-05,4.7213766e-09,1.25070155e-05
RNPC3,2.5883184e-10,2.8002098e-10,2.027472e-10,8.018619e-11,2.4477212e-10,0.00027384414,2.9067077e-10,1.4842726e-10
ZNF267,2.1389034e-05,1.692856e-07,1.765071e-05,1.5289837e-06,3.9481417e-08,2.2795896e-06,2.912174e-06,1.0993579e-08
C7orf61,3.1926136e-06,1.3344302e-06,6.3275147e-06,1.5449243e-07,1.1138678e-06,5.3846716e-06,1.6782867e-06,7.0883054e-08
FAM186A,1.1293523e-05,4.3309615e-08,4.072768e-07,1.341123e-06,1.0268136e-08,6.245581e-05,2.8722274e-08,4.3566183e-07
BICD2,1.6665455e-05,2.432992e-08,2.265488e-09,6.143354e-07,1.19091785e-08,1.267725e-05,2.8063024e-08,1.5468373e-06
TMLHE,3.6224553e-06,1.809495e-08,1.2812766e-06,3.786668e-10,6.273805e-09,8.049103e-06,5.1892886e-08,1.7535394e-05
SDHAP3,1.2070189e-05,3.686571e-08,4.8070106e-05,3.340302e-06,1.9168445e-08,2.5221245e-05,1.0427876e-06,2.9792517e-09
RASA3,5.2413012e-05,1.1443223e-09,8.252079e-09,2.3192758e-06,9.66001e-10,1.0517844e-10,1.3536416e-09,2.823363e-09
LRCH3,0.00039371816,1.0178542e-07,0.00031325742,2.3819222e-05,1.4090461e-05,0.00015800817,9.395325e-06,4.1591724e-05
LEMD1,1.9340626e-10,5.573557e-10,7.215104e-05,1.3873627e-10,5.045672e-10,1.2632034e-10,6.0570016e-10,2.557671e-10
ZNF566,6.315491e-05,7.910917e-06,2.9515727e-06,1.4657604e-05,4.997799e-07,5.1167626e-05,7.165201e-06,1.1718068e-05
ZNF529,4.6242632e-05,7.4204327e-09,1.9478763e-09,2.7452215e-06,5.9398286e-09,3.540974e-05,8.549667e-09,7.689793e-06
ZNF284,3.4596083e-06,1.3997972e-06,8.019783e-07,2.2065363e-07,5.1797093e-07,1.418877e-06,9.1633876e-07,3.4469426e-06
AIDA,2.5974621e-05,8.617562e-09,1.2855169e-05,1.7223039e-06,5.706484e-09,2.040399e-09,9.910147e-09,7.275399e-08
C15orf41,1.698095e-05,4.154688e-09,0.0003925649,9.0706766e-07,3.331904e-09,6.335392e-05,4.075612e-09,1.2943815e-09
GSAP,0.000730769,1.0679224e-09,1.5021734e-09,6.2667577e-10,9.34546e-10,4.436711e-05,1.0912017e-09,3.57946e-10
AGBL4,7.1490454e-06,2.5488285e-09,5.0407098e-06,1.2819298e-09,2.0303907e-09,0.00039377075,2.846229e-09,8.2592083e-10
CYP2R1,4.839162e-05,4.926771e-09,2.3395012e-05,4.4237086e-06,3.7420396e-09,2.297082e-05,5.035532e-09,9.315544e-10
ANKRD46,2.7893715e-05,6.1966665e-10,3.9330753e-10,3.0793848e-10,5.2924204e-10,0.00018823921,6.361306e-10,3.3117098e-10
PIP5K1C,2.5182839e-05,1.9822762e-08,5.8475456e-07,4.986337e-10,6.4816796e-09,5.9106796e-06,6.1325745e-06,5.1996303e-05
C2orf76,3.356977e-05,1.3759811e-06,9.293042e-06,1.7051224e-06,6.795506e-08,1.5512698e-05,1.465476e-06,1.7406384e-05
POLR3C,6.2231484e-05,6.106004e-06,2.8115946e-05,2.948776e-06,1.7770451e-06,2.8110744e-05,8.263291e-06,3.4094253e-05
WWOX,0.0009925184,4.239118e-05,1.6661863e-09,0.0002478881,0.00010447188,0.0034653891,3.9317744e-08,0.0009697625
CIDECP,9.728702e-06,4.7507555e-08,1.0080966e-08,3.834698e-07,1.7306185e-08,3.6593688e-06,2.8629675e-08,2.5706083e-07
CCDC84,5.3686817e-05,3.846736e-08,1.6327087e-05,4.702972e-06,2.0393381e-08,2.9211711e-05,5.4636235e-08,2.6582768e-06
BCL9L,1.7381684e-05,5.717526e-07,3.1263324e-05,5.179791e-06,7.832052e-06,3.987282e-06,1.9244626e-06,2.194316e-06
POLR1D,6.463796e-11,1.453525e-10,1.01941476e-10,3.391815e-11,0.0026322026,5.6115286e-11,1.497424e-10,7.719775e-11
ZNRF1,0.0005350544,3.344715e-09,6.495703e-05,4.3415518e-10,3.4136123e-09,5.645443e-05,3.727266e-09,6.731931e-06
EDARADD,6.153986e-05,1.9252524e-09,7.48545e-10,3.939388e-07,1.5430998e-09,4.7484617e-05,1.937091e-09,8.050622e-10
SLC51B,6.524655e-10,1.3151412e-09,4.3959808e-10,7.359991e-09,1.2668063e-09,1.6169718e-10,1.2542777e-09,9.752158e-06
CYP4F12,1.5231912e-10,5.7004546e-10,3.9609775e-05,1.2440865e-10,5.169605e-10,1.0524406e-10,6.0780525e-10,2.8610866e-10
KLHL32,5.330177e-06,8.5625057e-10,5.451584e-10,6.083457e-10,7.159579e-10,6.024726e-05,8.924221e-10,3.0453728e-10
MKL2,4.415493e-10,1.0027534e-09,5.9108257e-10,1.4903406e-10,0.0033404613,3.34708e-05,1.0448308e-09,0.00013843022
BTLA,4.7229532e-05,2.5360347e-10,1.5972437e-10,1.1478193e-10,2.1665765e-10,7.4585386e-11,2.6406527e-10,1.2812226e-10
PPP1CC,6.5244525e-11,1.4505228e-10,1.0122883e-10,3.396029e-11,0.0020352292,5.5856972e-11,1.4934336e-10,7.6978666e-11
CA5BP1,4.6498967e-06,1.2375476e-06,6.8580584e-06,5.7917095e-08,7.8684695e-07,6.4067435e-06,2.6380756e-06,1.0273073e-06
PRELID2,2.934281e-10,9.99046e-10,0.001084291,3.151346e-10,9.1583413e-10,2.5540295e-10,1.0530193e-09,5.0383153e-10
BACE1,6.823687e-07,7.9553155e-09,1.327941e-09,3.8043083e-07,4.080668e-09,2.1910362e-05,8.513282e-09,6.202574e-06
RXRA,6.5041875e-11,1.4614088e-10,1.0318897e-10,3.4094765e-11,1.3083978e-10,0.00015059281,1.5109569e-10,7.8218654e-11
ANKRD37,9.258625e-11,2.2003384e-10,0.00062101736,5.7078717e-11,1.9632611e-10,7.7329795e-11,2.2950879e-10,1.1450094e-10
ZNF75D,2.0695406e-05,3.753538e-07,2.2861352e-05,2.3906919e-06,2.0483549e-08,1.09431785e-05,3.8305203e-07,4.2942465e-06
CYP4X1,3.020112e-10,3.0596986e-08,1.369427e-05,5.369349e-10,1.5157792e-06,2.2055551e-06,1.7887515e-08,1.4765966e-06
CCDC30,5.91366e-05,4.649934e-09,1.1069046e-09,2.6200947e-05,4.796148e-09,0.00035940154,3.908414e-09,3.9655887e-09
NKRF,3.9488892e-05,1.3085463e-08,7.447288e-09,3.714256e-06,9.368147e-09,2.8466432e-06,1.6774274e-08,3.9160795e-08
GLDN,2.8740182e-05,3.951869e-09,1.11086294e-07,1.5285319e-06,3.1030114e-09,1.1967026e-10,4.070935e-09,1.0737684e-06
KPNA4,6.9239504e-05,2.5890357e-09,0.0007904275,7.059697e-09,2.1201139e-09,1.3816648e-09,2.8499394e-09,7.7773514e-08
RPS23,5.990487e-11,1.3672612e-10,9.524744e-11,0.011209941,1.2238577e-10,5.2310583e-11,1.4100629e-10,7.293214e-11
GNG2,0.0003983303,2.3017557e-10,1.4230479e-10,6.816161e-11,2.0003113e-10,6.99035e-11,2.387151e-10,1.2235986e-10
BTN3A2,0.00041828782,4.2437392e-10,2.7796476e-10,1.345168e-10,3.8221945e-10,1.0344831e-10,4.297876e-10,2.5777408e-10
PCLO,2.3134104e-10,1.0446852e-09,9.348166e-05,3.3126704e-10,9.484268e-10,0.0002789676,1.100251e-09,3.3882408e-10
INSIG1,0.0003211801,2.0629735e-10,1.5706343e-10,5.023363e-11,1.8418383e-10,6.7398094e-11,2.156706e-10,1.12330215e-10
ANKRD20A5P,1.9719682e-06,2.1008564e-09,3.523867e-05,8.176352e-07,1.5794251e-09,3.6293713e-06,2.5422788e-09,4.165263e-10
MYT1L,1.4003186e-05,6.915084e-06,9.295888e-06,6.479273e-06,6.071883e-06,8.063066e-05,9.138572e-06,1.055127e-06
TMEM222,1.1086352e-05,1.0734562e-06,8.463445e-06,2.7434367e-06,9.188284e-07,3.5947453e-06,2.2807574e-06,1.6131016e-06
ARHGAP30,0.00014429733,2.0600835e-10,1.6519298e-10,5.1333254e-11,1.8296152e-10,7.142662e-11,2.1439586e-10,1.04822755e-10
SEPT10,1.3758154e-10,4.2342793e-10,0.0016956143,8.640825e-11,3.8347106e-10,1.6559845e-09,4.3485382e-10,2.3353824e-10
CYP4F3,1.2528352e-10,5.0367016e-10,6.0241808e-05,1.2383881e-10,4.661733e-10,9.2084326e-11,5.34347e-10,2.0799669e-10
SMYD4,8.092224e-05,2.027679e-08,1.6620981e-09,4.1267526e-06,1.2399208e-08,3.160377e-05,1.6263735e-08,5.252139e-05
GPATCH8,0.00029654292,0.002387977,3.6779795e-09,4.1342915e-10,1.1293092e-09,0.00028917362,1.448254e-09,6.037681e-10
NF2,6.242377e-05,1.5591824e-09,4.917118e-10,1.8277024e-06,1.4189911e-09,0.00023157375,1.5453973e-09,9.146981e-09
UBE2H,0.00013594098,2.3094309e-09,0.003201332,3.4742918e-06,1.8658906e-09,0.0002371861,2.6338984e-09,1.2666928e-09
KTN1-AS1,2.4960605e-06,5.861962e-07,7.870755e-06,3.817534e-07,6.0010774e-07,7.97612e-06,4.192425e-07,6.5430127e-06
KATNA1,3.89852e-05,1.9479701e-08,1.4404166e-05,4.651192e-06,1.4766865e-08,3.02367e-05,4.270531e-08,3.499326e-09
ARAP1,0.000110690205,2.6293558e-09,1.3224183e-09,3.0008823e-06,2.0339375e-09,1.6897946e-05,2.6940001e-09,8.4323615e-10
PDE2A,1.7017523e-07,1.7227694e-09,5.9750505e-10,1.7990454e-10,1.2881283e-09,2.4976315e-10,1.8054191e-09,2.390807e-05
PRR5,3.5104e-05,7.0572836e-10,2.9372038e-10,3.0185687e-10,6.194705e-10,9.834873e-11,7.321232e-10,7.5843045e-06
LYRM7,3.941895e-05,2.2289703e-05,3.8708254e-06,1.4578281e-05,2.4598727e-05,2.425182e-05,1.2845243e-05,8.99214e-06
CCDC73,1.2122805e-05,1.4603279e-06,7.770398e-06,1.5292579e-06,7.9784513e-07,9.099413e-06,3.126797e-07,3.1925842e-09
BCR,3.3825845e-10,5.5632654e-10,0.0008472086,1.2219963e-10,4.841541e-10,3.3843267e-10,5.892185e-10,3.9496742e-10
ZNF397,5.738421e-05,4.380113e-06,1.8090372e-05,1.4730247e-05,5.50521e-06,4.8883012e-05,1.8123154e-06,1.5876467e-05
ZSCAN30,9.444568e-07,9.080968e-07,2.8801053e-06,4.1257118e-07,7.610035e-07,3.5457163e-06,6.4811917e-07,1.5406127e-06
TPCN1,7.837281e-06,6.947195e-10,0.0005472291,3.1707179e-10,5.9037053e-10,3.52154e-10,7.1073863e-10,3.7736897e-10
LILRB4,1.07216865e-05,8.3710827e-10,3.1863046e-10,6.8059797e-10,6.690617e-10,1.2896051e-10,8.526001e-10,4.2884346e-10
HEXIM1,9.333401e-06,3.4857685e-06,1.3441583e-05,5.549383e-06,2.0770156e-06,7.0308066e-05,7.496534e-07,6.2018364e-09
TRABD2A,3.262104e-05,1.6458764e-09,8.693615e-06,1.9252666e-06,1.3482486e-09,3.7832673e-10,1.8492808e-09,6.0324207e-10
POFUT2,1.4959041e-06,3.4541176e-07,1.374792e-05,4.6820263e-09,8.254087e-07,1.1341186e-05,5.948681e-06,9.803696e-06
MAPT,2.1287044e-05,4.1958765e-09,2.616293e-06,2.8955167e-06,3.491299e-09,1.1385433e-05,4.586793e-09,1.9553369e-08
RTN4RL2,3.6296984e-07,1.3860424e-07,1.3591076e-06,1.624821e-07,7.556724e-08,2.3687167e-06,2.0082544e-07,2.0987409e-06
ZDHHC17,8.7677065e-05,1.4710073e-09,7.491763e-10,1.7754602e-09,1.2322626e-09,0.00020147106,1.5381396e-09,6.5168977e-09
ZNF395,1.0459015e-09,1.8904048e-08,1.47758765e-05,1.2599382e-06,2.047355e-08,6.260797e-06,5.4404342e-08,1.5806759e-09
PPARA,2.6113463e-05,5.34696e-09,0.00053731096,7.3566475e-06,4.1715222e-09,8.6392116e-05,6.1494907e-09,1.3488581e-09
TMEM232,1.3606671e-05,2.8353435e-09,1.007192e-05,1.6901602e-09,2.1995212e-09,0.00014509825,2.919717e-09,6.475584e-10
EFCAB6,4.0083617e-10,5.2738716e-09,9.284559e-09,3.0883712e-07,7.552066e-09,0.00029501575,4.485816e-09,1.3470765e-09
KANK3,7.0202705e-10,8.16076e-10,2.9896843e-10,1.1865069e-10,6.7064465e-10,1.2056606e-10,8.1271767e-10,0.00033624383
EMID1,1.3917653e-06,9.117527e-09,9.705127e-10,3.9127607e-10,4.680803e-09,3.0312694e-05,6.4361223e-09,5.1041887e-05
ESPN,9.3612977e-07,1.7497421e-09,1.4469495e-05,4.833958e-09,1.7784088e-09,2.2017069e-10,1.9529094e-09,4.5398602e-10
PNLIPRP1,6.479534e-11,1.5330308e-10,1.0499143e-10,3.9315808e-11,0.002631721,5.9099205e-11,1.5912686e-10,7.965404e-11
PTRH1,2.5013483e-06,9.2111566e-07,6.919263e-07,3.7907273e-07,6.900397e-07,4.2831425e-06,1.3930534e-06,2.2885836e-06
TMEM216,3.8907106e-06,1.6845974e-07,2.1634733e-06,2.2028568e-07,2.469021e-08,3.6548624e-06,4.781208e-08,2.2899219e-08
TEAD1,1.983318e-10,1.0947393e-09,9.049106e-10,2.050929e-10,1.0742084e-09,0.001983607,1.1391785e-09,1.0523187e-09
PLCD1,8.007116e-06,4.5325105e-08,6.180007e-06,3.4564343e-07,3.2725518e-07,1.925159e-05,4.2143824e-08,4.984951e-09
ENTPD5,2.8368477e-05,6.772054e-06,5.508895e-05,1.06728e-05,1.00495745e-05,1.9245515e-05,1.2832136e-06,6.9846266e-07
MITF,0.00037248785,8.349384e-09,1.3956815e-09,2.156594e-05,1.2030591e-08,6.089122e-10,6.2827623e-09,0.00036387288
HEATR4,3.5081008e-05,6.7222954e-06,2.6433503e-05,1.0436737e-05,1.2110383e-05,1.9021189e-05,5.037365e-06,2.4461497e-07
NAP1L1,6.941748e-11,1.5603181e-10,1.0811245e-10,0.0011654469,1.393473e-10,6.156808e-11,1.6077276e-10,8.357056e-11
