,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15
BTG3,6.995098e-11,2.6518224e-10,9.0681594e-11,1.2391183e-10,3.2236977e-10,1.4531397e-10,2.250757e-10,2.6391672e-10,1.4485212e-10,2.9718836e-10,0.0019559218,2.440668e-10,5.691358e-11,9.508426e-11,1.4579647e-10,2.880135e-10
C21orf91,9.89007e-10,7.994057e-09,1.2033009e-05,6.29497e-10,4.259634e-06,2.605756e-09,7.185384e-09,9.631185e-09,3.2631804e-09,2.8943266e-06,6.8534645e-09,2.0465896e-08,1.9187091e-07,2.033863e-06,3.3869567e-09,1.4926101e-07
L3MBTL4,1.012171e-09,6.591868e-09,4.595376e-05,5.675004e-10,3.5747558e-08,2.7808902e-09,5.201465e-09,7.3055704e-09,2.3515355e-05,0.00012767891,6.2146848e-09,8.72365e-09,1.036056e-06,0.00044149466,1.8547562e-09,1.3758794e-05
PDE1C,2.8565608e-10,1.4829291e-09,1.0894526e-09,0.0005017073,2.4939721e-09,6.774895e-10,1.3741875e-09,1.6719037e-09,4.241878e-10,2.4212599e-09,1.1832192e-09,1.4428966e-09,6.2597333e-10,4.6011377e-05,6.4408345e-10,1.957194e-09
MRPL39,1.7085372e-10,6.545646e-10,4.9517016e-06,0.00040731588,9.2173635e-10,3.4783892e-10,5.732576e-10,6.800361e-10,3.1586214e-10,8.8225893e-10,5.37803e-10,6.6894423e-10,1.815692e-10,5.5535226e-10,3.5960065e-10,7.8428436e-10
JAM2,8.496954e-11,3.384262e-10,1.1300282e-10,6.2682404e-10,4.307708e-10,1.818014e-10,3.018724e-10,3.460694e-10,1.6298063e-10,3.8602044e-10,2.698864e-10,3.1326605e-10,7.281413e-11,1.1868327e-10,0.00076666183,3.6194026e-10
ATP5J,6.030726e-11,2.2249846e-10,7.780307e-11,1.1230151e-10,2.702377e-10,1.2281276e-10,1.8974035e-10,2.2130914e-10,1.1929696e-10,2.5101204e-10,1.7467103e-10,2.0465564e-10,0.0024081857,7.265182e-11,1.2457582e-10,2.41777e-10
GABPA,1.0751758e-09,1.8204204e-08,3.5295514e-05,1.6287539e-05,7.82271e-05,2.6745905e-09,3.5631633e-08,8.988804e-08,5.8977857e-06,6.854538e-05,1.0243899e-08,1.4228249e-07,4.1621347e-06,2.2060547e-05,2.916027e-09,5.0912764e-05
TSEN2,1.575658e-09,1.458524e-06,3.487817e-06,6.333244e-06,6.857441e-05,2.9048803e-09,4.664193e-08,4.7896647e-06,3.8331807e-05,5.123775e-05,8.587059e-09,2.1090077e-06,2.35526e-06,2.61965e-05,1.6292827e-08,4.379472e-05
XPC,1.9764124e-09,9.9219495e-09,3.3640947e-05,7.9283785e-10,1.36202525e-05,2.8448177e-09,7.707116e-09,1.3886958e-08,6.1507226e-09,1.164291e-05,7.896163e-09,2.3795074e-08,1.0822722e-05,2.063156e-05,3.8860475e-09,9.959326e-06
CCDC174,6.5522415e-10,1.2113253e-08,1.8366265e-05,3.3724964e-06,3.4732733e-05,1.9718336e-09,1.4627767e-08,2.5852968e-08,2.5373525e-05,4.2275155e-05,5.9604957e-09,2.0344313e-08,3.7184204e-06,5.709525e-06,2.6949971e-09,1.5466181e-05
FGD5,1.1414878e-10,4.0350406e-10,1.3153162e-10,0.0006299806,4.8707727e-10,2.2739982e-10,3.5598718e-10,4.020851e-10,2.7689906e-10,4.3042833e-10,3.223421e-10,3.6918943e-10,8.754728e-11,9.455183e-11,2.377799e-10,4.0584508e-10
OXNAD1,1.9512852e-10,7.0951156e-10,0.00049273996,9.154935e-10,8.895348e-10,3.8168765e-10,6.2791894e-10,7.2227824e-10,3.7820194e-10,7.7548135e-10,5.5946564e-10,6.541839e-10,1.6681889e-10,2.2172786e-10,4.0904613e-10,7.387567e-10
PLCL2,8.603728e-10,1.899762e-09,0.0002752575,0.00013833717,3.4377157e-09,1.0723986e-09,2.1955853e-09,2.1430238e-09,1.619062e-09,3.1180394e-09,1.8309915e-09,2.0849407e-09,1.1709855e-09,0.00031779415,1.5046336e-09,2.1439353e-09
PPP4R1,1.1960909e-10,4.8667886e-10,1.729264e-10,2.4893232e-10,6.0256017e-10,2.599262e-10,4.209911e-10,0.0024286408,3.7830727e-10,5.4819377e-10,3.7945266e-10,4.5005977e-10,1.0753927e-10,1.4052005e-10,2.6336458e-10,5.141795e-10
PIEZO2,5.342393e-09,4.899247e-06,4.618053e-09,6.451487e-05,6.0266975e-05,5.3947793e-09,1.3651838e-07,5.103188e-06,4.6723253e-05,4.0705705e-05,8.304532e-09,2.7255235e-08,7.669799e-06,1.4935084e-09,3.2199066e-06,1.3314995e-05
CCDC144B,1.943311e-06,1.2266173e-05,2.9604573e-05,1.8654211e-05,0.00012302813,1.5160364e-08,9.512087e-06,1.8489567e-05,1.7286202e-05,9.050476e-05,9.827778e-07,1.2310483e-05,2.5382142e-05,7.669851e-06,5.5405785e-06,4.3473636e-05
MPPE1,8.931761e-11,3.3836425e-10,1.3858764e-10,1.6116175e-10,4.2565798e-10,1.8678838e-10,2.935899e-10,3.40617e-10,1.8482926e-10,3.8736722e-10,2.6972996e-10,3.169019e-10,7.667183e-11,1.179161e-10,1.8763e-10,0.0022526216
RAB6B,4.809878e-10,1.732696e-08,2.7726466e-07,2.969606e-06,9.375223e-06,1.7344375e-09,1.1688282e-08,3.0333755e-08,3.9747347e-06,7.333658e-06,4.781379e-09,1.28434845e-08,5.2472126e-07,1.5675879e-06,1.7204314e-09,2.7861608e-06
EPHB1,8.6013485e-10,7.8536e-08,3.8378134e-06,3.9636532e-05,2.1988588e-05,3.303989e-09,6.0748863e-07,1.02832324e-07,1.8184399e-05,1.7438686e-05,9.882288e-09,3.8408707e-08,7.991862e-07,9.619632e-10,5.0372446e-08,1.273293e-06
ACSS1,7.1894754e-11,2.767813e-10,9.4765605e-11,1.2933864e-10,3.3841588e-10,1.5082274e-10,2.3474628e-10,0.00279276,1.4326643e-10,3.1274366e-10,2.1671508e-10,2.5544242e-10,5.895544e-11,1.121521e-10,1.4972412e-10,3.0360642e-10
ANKRD40,8.4841766e-11,3.1929054e-10,1.2504742e-10,1.562379e-10,3.99374e-10,1.7674448e-10,2.7643415e-10,3.2095437e-10,1.6983319e-10,3.6316905e-10,2.540799e-10,2.9785285e-10,7.190696e-11,1.1163178e-10,1.7695126e-10,0.001925554
ZNF18,2.6184706e-09,1.2485641e-08,5.5059325e-05,7.943288e-06,4.4682773e-05,3.800874e-09,1.8901307e-08,2.2275472e-08,2.8329272e-09,5.282752e-05,1.0441679e-08,2.6392957e-08,5.301433e-06,7.3640813e-06,4.9260223e-08,4.8547417e-06
VOPP1,1.1638152e-10,4.883638e-10,8.6352936e-10,3.3133526e-10,7.0202294e-10,2.5756475e-10,4.5977924e-10,5.138138e-10,3.2021266e-10,6.823696e-10,4.056083e-10,4.8517745e-10,1.4367937e-10,1.3848458e-10,0.0016231113,5.5507476e-10
SEPT14,1.975877e-09,3.5977937e-08,8.692902e-06,5.1312726e-10,3.1966106e-06,4.3429287e-09,1.0146747e-08,1.8104064e-08,1.681046e-05,4.1029716e-06,8.779251e-09,2.1201686e-07,1.5144846e-06,1.281295e-06,5.816785e-08,5.436705e-06
APOOL,2.8826431e-05,4.7139445e-05,3.334619e-05,0.000101058504,0.0001901157,4.7181587e-05,2.786338e-05,6.96707e-07,5.780842e-05,4.5332282e-08,1.6470716e-05,9.280333e-08,5.5621287e-05,0.0003121085,0.000110515546,1.3422631e-08
FBXL18,5.7948085e-10,2.0817152e-08,1.0887092e-05,7.0197084e-06,0.00010884201,2.2320972e-09,2.1699078e-08,7.456487e-08,6.34278e-05,0.00012204092,8.391693e-09,9.3401766e-08,3.0150773e-09,6.836265e-05,1.93592e-09,7.740226e-05
AK9,7.254759e-10,7.4273006e-09,3.7750237e-05,1.805242e-05,0.000103281935,1.6067873e-09,8.430291e-09,1.3643891e-08,2.7844267e-06,0.00012623088,4.67216e-09,1.1782967e-08,4.7519607e-06,6.0457573e-05,1.9644195e-09,6.998623e-05
KLF10,6.773212e-11,2.5763497e-10,8.623159e-11,1.22684e-10,3.130552e-10,1.4102537e-10,2.1840148e-10,2.5671135e-10,1.3533415e-10,2.8944644e-10,0.0024398759,2.370165e-10,5.477963e-11,9.8160015e-11,1.4011674e-10,2.814721e-10
PTPRN2,1.2624471e-10,5.1589666e-10,1.4218866e-10,1.8284325e-10,6.133287e-10,2.651807e-10,0.00228273,5.0010146e-10,2.963362e-08,5.5832927e-10,3.793007e-10,4.6425055e-10,1.08661115e-10,1.1773092e-10,2.758874e-10,5.390765e-10
AZIN1,9.288022e-11,3.849132e-10,1.5971555e-10,1.7630544e-10,4.9618976e-10,2.0563659e-10,3.3407474e-10,3.9095904e-10,2.1717564e-10,4.6448526e-10,3.052293e-10,3.632148e-10,8.690675e-11,1.6914171e-10,0.0017639368,4.3006806e-10
ATP6V1C1,9.3653335e-11,3.508835e-10,1.3707759e-10,1.797759e-10,4.3766799e-10,1.9608698e-10,3.055543e-10,3.5269646e-10,1.9008121e-10,0.0020452798,2.8146405e-10,3.2725717e-10,8.040505e-11,1.14572817e-10,1.9785913e-10,3.707185e-10
TMEM55A,5.293541e-06,3.707364e-05,5.3298313e-06,2.1063695e-05,9.499935e-05,4.0482097e-05,7.756864e-06,2.6280126e-05,1.2379967e-09,4.41981e-05,3.1943113e-05,2.1648004e-06,2.8961698e-05,3.926924e-05,3.463727e-05,1.2990523e-07
OTUD6B,1.7845251e-09,3.5408604e-08,1.788952e-05,6.214955e-06,3.894826e-05,5.051048e-09,8.147839e-07,1.684967e-07,1.4716207e-05,1.971221e-05,3.0561758e-08,2.0761759e-06,7.14957e-06,2.0666098e-09,6.8446343e-07,3.4955422e-06
CDK19,1.1117431e-06,2.457931e-05,0.00086905697,5.367099e-09,0.00010050308,1.0017598e-08,1.1923566e-08,5.2512398e-08,9.668799e-05,7.0096e-08,9.0614085e-09,1.6294567e-08,6.8885385e-08,0.00015694892,4.507905e-06,7.498723e-05
GTF3C6,6.078293e-11,0.004701446,7.897555e-11,1.1326781e-10,2.7246214e-10,1.2375498e-10,1.9128688e-10,2.2301341e-10,1.20151e-10,2.5296243e-10,1.7608599e-10,2.0627022e-10,4.9112853e-11,7.2996297e-11,1.256257e-10,2.4348323e-10
TTC39B,1.5519074e-09,8.461188e-09,0.00041927272,6.300824e-05,6.113296e-05,2.1682105e-09,6.158071e-09,8.94988e-09,0.00012774054,2.5500528e-06,3.558733e-09,6.361989e-09,1.0792317e-05,1.5658702e-09,2.9596552e-09,1.295511e-08
AGPAT5,5.30512e-06,4.4102513e-09,7.100373e-05,3.105125e-09,6.658157e-09,3.0731842e-09,4.1049772e-09,4.2234247e-09,0.00041492344,4.2792614e-09,3.636364e-09,4.26645e-09,8.635344e-06,5.593387e-10,6.361495e-06,3.500334e-09
MMS19,1.283684e-09,1.25245615e-05,2.281459e-05,2.572941e-05,0.00012272042,5.2757225e-09,1.1405048e-05,1.8459366e-05,3.0447474e-05,9.208205e-05,4.5558085e-08,1.6141426e-05,8.75324e-06,1.5739866e-05,1.5950778e-08,5.7987156e-05
ZFYVE27,2.1547077e-10,7.610292e-10,5.3642697e-07,6.101678e-10,1.1008051e-09,4.1707882e-10,7.168297e-10,8.143687e-10,0.00073145056,1.005567e-09,6.503049e-10,7.649702e-10,2.6712552e-10,3.3238728e-10,4.4877227e-10,8.5482277e-10
TRMT44,9.636233e-10,8.801195e-06,3.1192412e-05,4.128445e-06,0.00014908669,3.503333e-09,2.4504263e-06,1.6082746e-05,6.121703e-05,0.00012255176,1.7458527e-08,1.808273e-05,3.7425593e-06,3.6731708e-05,4.8016764e-09,0.000105155596
HSPA13,5.587285e-07,5.0575795e-07,4.91967e-06,6.7698807e-07,8.732986e-06,5.85838e-07,1.9363956e-06,7.457458e-07,3.571769e-09,1.0184144e-05,4.0170238e-07,3.9843266e-07,2.5114089e-06,4.2437577e-07,1.7495923e-07,1.1793546e-06
SAMSN1,8.5106915e-11,2.9088318e-10,0.0010101765,1.4267632e-10,3.681452e-10,1.7518183e-10,2.6232633e-10,2.9408365e-10,1.5287414e-10,3.4226205e-10,2.4682698e-10,2.7828997e-10,7.511132e-11,7.82897e-11,1.7563115e-10,3.0714012e-10
USP25,2.7064778e-10,1.3549978e-09,0.00028472027,5.2965e-10,2.361822e-09,6.32425e-10,0.0031738605,1.499617e-09,6.675715e-10,2.5885372e-09,1.1068771e-09,1.4419173e-09,4.3808057e-10,0.00010371128,6.0787597e-10,1.9598576e-09
ZCCHC10,9.815758e-11,3.6051678e-10,1.7344103e-10,1.9514489e-10,4.6235857e-10,2.0062872e-10,3.191097e-10,3.653785e-10,1.9773878e-10,4.192994e-10,2.91073e-10,3.4052475e-10,8.721578e-11,1.1117876e-10,2.0572406e-10,0.0032746205
C16orf87,1.2091111e-05,3.575607e-05,3.917333e-05,1.8121915e-09,6.240169e-05,5.34165e-05,2.1540627e-06,1.7983277e-05,1.411627e-09,7.2922234e-08,3.0797335e-05,1.2484468e-05,2.0835636e-05,2.6665837e-05,6.512835e-05,2.8756205e-08
MOV10,6.462086e-10,9.456744e-09,1.0528247e-05,1.9977428e-05,2.8927994e-05,1.9030624e-09,1.3579583e-08,1.9032774e-08,7.0290066e-06,3.542507e-05,5.9980048e-09,1.4825396e-08,1.4410658e-06,5.7919365e-06,1.7320143e-09,1.1809196e-05
SLC16A1,4.4872777e-06,2.4516895e-09,6.2792797e-06,4.9703118e-05,2.5034135e-09,3.0550902e-09,2.644838e-09,2.1590365e-09,0.00017946931,1.7813929e-09,2.1881104e-09,2.0387496e-09,5.6953204e-06,1.3201797e-10,7.558725e-05,1.4186935e-09
OXA1L,6.636938e-11,2.4756014e-10,8.800484e-11,1.2416733e-10,3.0289615e-10,0.00079161715,2.1190172e-10,2.470031e-10,1.3284494e-10,2.78351e-10,1.9486185e-10,2.283865e-10,5.414473e-11,8.3574224e-11,1.3771939e-10,2.6754313e-10
SLC7A7,1.0106196e-10,0.0014854178,2.0439894e-10,1.7256165e-10,5.338489e-10,2.3050244e-10,3.6655118e-10,4.227025e-10,2.3979893e-10,5.0507853e-10,3.416333e-10,3.9829756e-10,9.6487346e-11,1.558694e-10,2.2137837e-10,4.5628126e-10
LARP1,1.2211491e-05,8.558123e-08,9.6055024e-05,4.2795145e-05,0.00060826546,6.773219e-09,2.842514e-08,1.6647783e-06,0.00062131596,0.0004557554,1.4154022e-08,7.296175e-08,4.291723e-05,0.00018695719,4.690428e-09,0.00025042315
CNOT8,7.145565e-11,2.6599833e-10,1.0433924e-10,1.3716442e-10,3.2990505e-10,1.4779503e-10,2.3052223e-10,0.0013450324,1.4354158e-10,3.01911e-10,2.1161414e-10,2.4740296e-10,5.978787e-11,8.6163854e-11,1.4915291e-10,2.85969e-10
SETD9,3.093223e-07,4.922768e-06,1.2308551e-06,1.5415377e-09,1.8960769e-05,1.7631909e-06,2.0333239e-06,3.887654e-06,3.5675973e-06,1.3030962e-05,4.225502e-06,5.8056626e-06,6.376288e-07,9.327199e-06,7.359545e-08,1.1092063e-05
MIER3,2.6571246e-07,3.7891823e-06,7.9495627e-10,1.4037038e-09,3.4934626e-06,7.619639e-08,4.0026435e-08,2.4634915e-06,9.807652e-06,3.8949242e-08,2.2964958e-08,1.0500456e-06,1.08479256e-07,1.2824e-06,1.134422e-06,3.4579955e-06
NUP205,3.0464085e-09,2.2977394e-05,1.8218907e-05,9.304096e-05,0.00010028708,1.4337127e-08,2.685556e-05,2.5536561e-05,1.4480593e-05,5.502977e-05,8.528133e-06,1.6784476e-05,1.0030271e-05,3.066976e-06,7.758587e-06,3.3000782e-05
ZKSCAN2,1.1410487e-09,1.0582429e-08,2.3879438e-06,4.2204395e-08,6.4856094e-06,2.2265862e-09,1.1043682e-08,2.4129765e-08,2.8858222e-09,8.070748e-06,6.6454957e-09,1.7193235e-08,7.356237e-07,6.4415667e-06,2.1576574e-09,3.720006e-06
C9orf85,3.008154e-10,1.2513098e-09,1.7674158e-05,1.0498988e-09,2.0870614e-09,6.2492955e-10,1.1718994e-09,1.3939682e-09,0.0005749237,2.0441113e-09,1.0537226e-09,1.2979909e-09,4.103253e-10,5.0751576e-05,6.132457e-10,1.6549362e-09
PIK3AP1,1.1686198e-10,5.1169546e-10,2.4022973e-10,1.6644289e-10,6.697345e-10,2.67588e-10,4.329008e-10,5.252276e-10,2.2706391e-10,6.432278e-10,4.0888307e-10,0.0031503611,1.10898346e-10,2.0425484e-09,2.4988278e-10,6.0991534e-10
RBM45,7.9863866e-10,6.9028445e-09,1.73986e-05,5.921524e-06,2.1223677e-05,1.8656485e-09,1.0041167e-08,1.3586397e-08,1.7657206e-09,1.47846995e-05,5.512168e-09,1.1675805e-08,5.294261e-07,4.0836408e-06,2.3979219e-09,1.8245797e-06
TTN,1.9667093e-10,8.8088853e-10,5.879192e-06,2.6256208e-10,1.3766405e-09,4.356782e-10,7.7619017e-10,9.580575e-10,2.868545e-10,1.3831756e-09,7.3140854e-10,9.340203e-10,2.6317779e-10,4.462958e-05,4.2434073e-10,1.2113801e-09
VSIG4,1.7406972e-10,5.362185e-10,1.544419e-05,2.260631e-10,7.205651e-10,4.7203924e-10,5.6763677e-10,5.593717e-10,2.598657e-10,7.5669426e-10,6.353739e-10,5.688876e-10,1.9571521e-10,9.713177e-11,3.738435e-10,5.302949e-10
PDIA4,9.242703e-05,2.6778118e-09,4.4282283e-10,1.6538006e-05,2.1709001e-09,9.039726e-09,2.0816666e-09,2.2453683e-09,0.00094493665,1.5569209e-09,2.3001463e-09,1.961432e-09,9.2181895e-10,2.8126226e-10,9.7619886e-05,1.5477807e-09
OTOA,1.1402524e-09,1.4071948e-08,1.3475648e-05,3.7284021e-06,3.5969315e-05,3.3501226e-09,3.245869e-08,4.450044e-08,7.789675e-06,4.5780496e-05,1.2822287e-08,3.064406e-08,3.1722395e-06,5.3753442e-06,2.0526167e-09,2.0472253e-05
FAM126B,1.1435761e-09,3.265616e-08,3.552813e-05,8.246898e-10,8.551625e-05,3.2069203e-09,1.4004421e-08,2.557025e-08,0.00019276771,7.997024e-05,9.057018e-09,1.4942102e-06,4.353107e-06,1.0929546e-05,3.922499e-09,7.3343464e-05
ALS2CR12,7.9249013e-10,1.605425e-08,1.01052565e-05,1.1156878e-06,2.304204e-05,2.2053392e-09,1.755128e-08,4.3298463e-08,6.0587236e-06,3.256565e-05,7.810408e-09,5.264487e-08,1.1264035e-06,9.67717e-06,2.1085036e-09,1.3056812e-05
TMEM237,1.16872565e-08,1.0000051e-05,1.5516499e-09,4.9324294e-06,1.7192475e-05,6.970137e-08,2.5424815e-06,5.6492586e-06,3.8447447e-06,1.4870292e-05,2.43066e-07,2.232901e-06,8.380497e-07,3.7091836e-06,7.5664127e-07,9.896242e-06
SPAG17,1.0909414e-09,1.8062892e-05,4.4334342e-10,6.385053e-08,1.1505466e-05,3.4149275e-09,1.2940464e-08,5.626397e-06,6.368746e-05,4.3491067e-08,6.7767214e-09,4.0650015e-08,1.0892989e-09,2.3281169e-05,4.7500825e-09,3.812477e-05
DEPTOR,2.1468559e-10,9.544026e-10,2.6128916e-10,1.6353966e-09,1.2317786e-09,4.712458e-10,8.3026913e-10,9.783838e-10,6.879563e-10,1.1473864e-09,7.2607115e-10,8.718356e-10,1.8196512e-10,4.2774065e-10,4.4286422e-10,0.002876754
RNF20,4.151714e-07,5.0295885e-06,3.8673898e-06,1.0454942e-06,2.3429107e-05,2.573833e-06,4.2112283e-06,6.346522e-06,2.695871e-09,9.2872915e-06,7.4049617e-06,6.7739725e-06,3.9048623e-06,7.3432034e-06,5.0537874e-06,7.6216893e-06
PPARGC1B,7.470032e-10,2.622194e-09,6.078381e-05,3.0439287e-05,3.7535557e-09,2.6979132e-09,3.5625771e-09,2.6054727e-09,0.00010999968,3.8726027e-09,3.343146e-09,2.6460993e-09,6.8210165e-06,1.6594996e-10,5.28259e-09,1.9148263e-09
ELMO1,1.750222e-10,5.062581e-10,0.00065711036,0.0023121627,7.324151e-10,3.1442676e-10,5.169595e-10,5.418991e-10,2.2795088e-10,6.8538925e-10,4.7438503e-10,5.171488e-10,1.8076304e-10,1.1130245e-10,3.2399586e-10,5.3335425e-10
SLC26A2,4.9554094e-10,1.3066153e-09,1.2374938e-09,0.00029929398,1.706981e-09,7.325604e-10,1.0934893e-09,1.3237759e-09,5.850649e-10,1.5850294e-09,1.0583473e-09,1.292467e-09,3.4326558e-10,1.5035522e-09,7.211412e-10,1.50295e-09
PXYLP1,8.9565355e-10,5.490992e-09,2.202183e-05,9.083398e-06,8.31794e-06,1.791523e-09,4.8952606e-09,7.4357485e-09,1.0181851e-09,4.033264e-06,3.4053012e-09,5.6008522e-09,6.4126484e-06,8.594036e-06,2.9079679e-09,1.01889865e-08
RASA2,8.4692897e-10,2.3779727e-09,0.0005313214,8.28755e-10,3.6105785e-09,1.3087803e-09,0.0037733216,2.4132882e-09,2.2214772e-05,3.2118788e-09,1.9361048e-09,2.407188e-09,2.2189635e-09,3.8641673e-10,1.7406979e-09,2.4208813e-09
RMND1,9.114705e-10,2.6225905e-08,2.5959738e-05,2.887203e-06,8.74782e-05,2.8298868e-09,3.1180825e-08,3.353719e-07,1.3868451e-05,9.072235e-05,9.771664e-09,3.933805e-07,5.885688e-06,2.9967683e-05,3.151949e-09,4.166354e-05
VBP1,6.813925e-11,2.5072397e-10,9.4804296e-11,1.2743716e-10,3.0794847e-10,1.3919588e-10,2.1573189e-10,2.505299e-10,1.3399443e-10,2.8359642e-10,1.984264e-10,2.321566e-10,5.604533e-11,8.1166844e-11,1.4142108e-10,0.0028408708
CLIC2,1.8513834e-10,6.3773303e-10,4.7942067e-10,0.0003508019,8.1997975e-10,3.8972164e-10,5.9398486e-10,6.547731e-10,3.4682135e-10,7.716172e-10,5.675718e-10,6.2283756e-10,1.7637472e-10,1.7913515e-10,7.703232e-10,6.70518e-10
MICU3,5.959265e-10,2.5265778e-09,9.19445e-06,5.7533587e-05,9.603084e-09,1.055229e-09,2.467612e-09,3.1924137e-09,5.164933e-10,1.7839303e-08,1.9691913e-09,2.5899642e-09,3.4639036e-06,4.3105996e-05,9.686855e-10,4.475894e-09
GRIP1,2.3413735e-09,3.0424835e-05,6.9347905e-10,7.9473494e-10,7.539761e-05,3.0889045e-09,5.6016853e-09,2.433716e-08,0.0002700381,9.479202e-05,4.0654413e-09,1.0725485e-08,4.211736e-09,0.00029969958,2.1727353e-09,0.00020802906
VPS37A,2.1220223e-10,7.818767e-10,1.7438776e-06,1.5070464e-09,1.1670945e-09,4.3404588e-10,7.5740614e-10,8.5007185e-10,0.0007604316,1.0898683e-09,6.87913e-10,7.9283485e-10,2.5992122e-10,4.278957e-10,4.3869597e-10,8.9739255e-10
PSD3,2.0912366e-06,2.4186242e-09,1.1097352e-09,8.160656e-05,2.6979543e-09,2.806681e-09,2.3073436e-09,2.213823e-09,0.0016379349,2.4118894e-09,2.1020627e-09,1.9562312e-09,2.6442052e-05,1.9371788e-10,3.88164e-09,1.6785723e-09
CARNMT1,3.734193e-07,1.9604492e-08,4.5756966e-05,3.0463445e-09,6.637914e-05,3.0807432e-09,1.4564348e-08,3.3284564e-08,1.1227448e-05,5.375521e-05,6.8555566e-09,6.02169e-08,2.7667236e-06,1.632553e-05,3.3734175e-09,3.0251758e-05
MCU,4.5190654e-10,1.7558001e-09,3.279835e-05,1.8780143e-05,2.620929e-09,8.665025e-10,1.7555689e-09,1.8403363e-09,0.0032306002,2.3180362e-09,1.4016011e-09,1.7243507e-09,7.7849277e-10,2.7154437e-10,1.1109805e-09,1.8491998e-09
ELMSAN1,6.893618e-10,2.4651894e-09,0.00019500447,0.0014874826,3.5985404e-09,1.2715147e-09,1.9477724e-09,2.4840976e-09,1.3287568e-09,3.2836527e-09,2.0060358e-09,2.7027185e-09,8.939127e-10,5.581188e-05,1.7773272e-09,3.1928582e-09
CFAP70,7.6102774e-10,6.960767e-09,5.6636723e-06,1.7182146e-09,2.4012634e-05,1.6604313e-09,5.445705e-09,1.0221453e-08,4.750635e-09,3.1326505e-05,4.052829e-09,9.121789e-09,2.4376776e-09,0.000111848014,1.5524669e-09,3.0417175e-05
GNA14,2.328968e-10,1.4437281e-09,2.343526e-10,0.00051950954,1.8183755e-09,5.790047e-10,1.1964406e-09,1.5072475e-09,1.1290292e-09,1.6195192e-09,1.0038633e-09,1.2789307e-09,2.0310599e-10,1.4907466e-05,7.2324463e-10,1.9195727e-09
FAM161B,1.0829142e-09,9.719089e-07,1.2640561e-07,2.7099814e-09,8.537377e-06,4.685662e-09,2.0361422e-07,1.1335817e-06,1.0819239e-06,7.0502683e-06,2.615926e-08,4.3108668e-07,1.7940188e-06,6.395127e-06,5.1270397e-09,6.3297907e-06
MMP16,1.5371366e-09,3.8521084e-09,1.9030986e-05,7.378974e-05,1.0061181e-08,2.4580151e-09,4.4296753e-09,4.0821466e-09,8.6473506e-08,1.25574084e-08,3.1596172e-09,3.4856569e-09,9.317037e-06,3.691887e-10,2.2938635e-09,3.2746652e-09
ADK,3.1501743e-10,1.5137096e-09,0.0003533325,4.328339e-10,2.5771032e-09,6.9266337e-10,1.3324063e-09,1.6497077e-09,7.399836e-10,2.7499443e-09,1.1958247e-09,0.0059512467,4.934283e-10,0.0006204988,6.8257006e-10,2.2387656e-09
KCNMA1,7.3061796e-10,3.0748903e-09,0.00035957433,2.7831613e-09,7.458006e-09,3.1033194e-09,3.2214313e-09,3.5520942e-09,9.896127e-10,9.153265e-05,4.1018935e-09,2.9915455e-09,1.7157636e-05,4.0262616e-06,1.1536427e-09,3.857255e-09
BATF,9.51964e-11,3.328085e-10,0.00037235112,1.432462e-10,4.1168774e-10,1.8904425e-10,2.9033442e-10,3.3079978e-10,2.1781199e-10,3.6790512e-10,2.663486e-10,3.115428e-10,7.929267e-11,8.2862966e-11,2.0132909e-10,3.3983957e-10
DCK,9.367066e-11,3.0226244e-10,2.5257912e-10,1.4667144e-10,3.8750317e-10,1.8525313e-10,2.7545835e-10,3.0596956e-10,1.5403995e-10,3.50281e-10,2.5938884e-10,2.919682e-10,8.043834e-11,0.00019688226,1.9393784e-10,3.0868588e-10
DPY19L4,1.755029e-10,7.7927714e-10,2.4953556e-10,3.012581e-10,9.641564e-10,3.91754e-10,6.54461e-10,7.7538526e-10,9.035153e-10,0.0021049299,5.8520216e-10,7.166902e-10,1.6675718e-10,2.6098382e-10,4.0132195e-10,8.5029084e-10
NDUFAF6,8.063823e-10,1.5704225e-09,0.00021329566,1.8119669e-09,3.0075649e-09,8.247496e-10,1.5429851e-09,1.8163718e-09,0.0009941933,2.7296372e-09,1.3749741e-09,1.691973e-09,9.610646e-10,1.47905375e-05,9.098708e-10,2.0991702e-09
DRAM2,7.978998e-11,2.9429406e-10,0.0008935081,1.4592112e-10,3.5902495e-10,1.637128e-10,2.5225846e-10,2.9360223e-10,1.6053804e-10,3.2759254e-10,2.3219025e-10,2.7142996e-10,6.45628e-11,9.7889474e-11,1.6675938e-10,3.1418756e-10
ADAMTSL3,2.9713965e-06,1.4826472e-08,7.994739e-10,5.337953e-05,4.5778703e-05,3.0603509e-09,6.3433894e-09,1.9936172e-08,3.016084e-09,4.330274e-05,3.9276125e-09,6.2900045e-09,3.1958548e-06,4.0321465e-05,1.7355924e-09,1.471646e-05
ART3,4.58094e-07,4.754005e-06,7.6522093e-07,8.096585e-07,1.5559148e-05,2.776787e-06,2.6829791e-06,2.8292973e-06,4.7505173e-07,9.279068e-06,2.9329638e-06,6.296748e-06,1.4837185e-07,1.2271519e-05,8.087686e-09,1.0224453e-05
